date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:58	216/216	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:18:01%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/checked_box.png?7475872276695855527	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/checked_box0e64.png	(from http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/cs.style.css?1309057467802046266)
17:47:59	2095/2095	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2018%20Jul%202017%2018:40:45%20GMT	http://cdn.shopify.com/s/assets/themes_support/shopify_common-040322ee69221c50a47032355f2f7e6cbae505567e2157d53dfb0a2e7701839c.js	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/assets/themes_support/shopify_common-040322ee69221c50a47032355f2f7e6cbae505567e2157d53dfb0a2e7701839c.js	(from https://cs-utc-jewelry.myshopify.com/account/login)
17:48:00	953/953	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2029%20Jun%202015%2004:13:43%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/cs.customerArea.js?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/cs.customerAreaf4b4.js	(from https://cs-utc-jewelry.myshopify.com/account/login)
17:48:00	40692/40692	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2029%20Jun%202015%2004:13:46%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/jquery.camera.min.js?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/jquery.camera.minf4b4.js	(from https://cs-utc-jewelry.myshopify.com/)
17:48:01	16033/16033	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2029%20Jun%202015%2004:13:46%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/jquery.isotope.min.js?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/jquery.isotope.minf4b4.js	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:03	100866/100866	---MCZ	200	added ('OK')	text/html	etag:cacheable:d3e8da37667b8ddebada631bc384128d	https://cs-utc-jewelry.myshopify.com/collections/all?page=2	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all4658.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:08	124791/124791	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Feb%202018%2003:06:07%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/bg_newsletter.png?7475872276695855527	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/bg_newsletter0e64.png	(from http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/cs.style.css?1309057467802046266)
17:48:22	39813/39813	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:781c5fb79b45e22225e2db8d390c78dd	https://cs-utc-jewelry.myshopify.com/collections/all.atom	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all.atom	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:26	149360/149360	---MCZ	200	added ('OK')	text/html	etag:cacheable:bde59f431274198a01f7d9cdcda7ca9c	https://cs-utc-jewelry.myshopify.com/products/donec-condimentum-fer	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/products/donec-condimentum-fer.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:26	158956/158956	---MCZ	200	added ('OK')	text/html	etag:cacheable:b42aac97f7afe64ed26bcfefc0725940	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=manual	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/indexd07c.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:28	150143/150143	---MCZ	200	added ('OK')	text/html	etag:cacheable:203258a2f1a2d292b99b3f659889eff3	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=price-ascending	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index7c28.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:30	155878/155878	---MCZ	200	added ('OK')	text/html	etag:cacheable:474f015efa1271eff379190d22213e53	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=price-descending	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index87b3.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:30	53178/53178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2003:21:33%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/1_1024x1024.jpg?v=1435560927	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/1_1024x10242245.jpg	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:33	158992/158992	---MCZ	200	added ('OK')	text/html	etag:cacheable:3d827a59354ebddc508ee697561feb7b	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=title-ascending	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index911b.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:34	25339/25339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Aug%202017%2007:16:53%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/6_e3262113-c6c2-4c85-b20a-56b61f779815_grande.jpg?v=1435561627	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/6_e3262113-c6c2-4c85-b20a-56b61f779815_grande0285.jpg	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:35	47363/47363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Feb%202018%2003:06:48%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/5_a774d2ff-edcb-44b7-99e6-4b4b11d6531e_grande.jpg?v=1435561502	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/5_a774d2ff-edcb-44b7-99e6-4b4b11d6531e_grande487d.jpg	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:36	149777/149777	---MCZ	200	added ('OK')	text/html	etag:cacheable:b896cc5f3b2913c97c210896e24b2e42	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=title-descending	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index0466.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:38	36609/36609	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2007:25:58%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/7_15911c75-e357-4cc1-a903-950a8ed4b779_grande.jpg?v=1435561706	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/7_15911c75-e357-4cc1-a903-950a8ed4b779_grande9327.jpg	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:39	154333/154333	---MCZ	200	added ('OK')	text/html	etag:cacheable:74a1b4328d81fd681e7d625c1b3a03fc	https://cs-utc-jewelry.myshopify.com/products/malesuada-fames-ac-ante	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/products/malesuada-fames-ac-ante.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:44	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=created-ascending	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index6868.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:45	17520/17520	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202017%2010:25:38%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/8_c017028b-7029-4526-8a96-c8ca814d82f5_grande.jpg?v=1435561776	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/8_c017028b-7029-4526-8a96-c8ca814d82f5_grande9da5.jpg	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:46	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22592431e1-60a%22	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=created-descending	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index3f84.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:47	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22592431e1-60a%22	https://cs-utc-jewelry.myshopify.com/collections/all/?sort_by=best-selling	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/all/index51e5.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:48	157244/157244	---MCZ	200	added ('OK')	text/html	etag:cacheable:7d0fd11d489ef3ff5c74a89fbe3085df	https://cs-utc-jewelry.myshopify.com/products/maximus-quam-posuere	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/products/maximus-quam-posuere.html	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:49	8015/8015	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2007:26:17%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/1_medium.jpg?v=1435560927	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/1_medium2245.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:48:52	51170/51170	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Nov%202017%2011:47:41%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/9_2246be9a-5bde-42e3-9d1e-c077a3e8928e_grande.jpg?v=1435561843	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/9_2246be9a-5bde-42e3-9d1e-c077a3e8928e_grande0f6d.jpg	(from https://cs-utc-jewelry.myshopify.com/collections/all)
17:48:54	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%22592431e1-60a%22	https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis.oembed	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis.oembed	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:48:55	3190/3190	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202018%2006:33:49%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/2_compact.jpg?v=1435560928	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/2_compact9445.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:48:55	3947/3947	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Feb%202018%2003:07:15%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/1_compact.jpg?v=1435560927	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/1_compact2245.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:48:57	61637/61637	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:00c9ddc5e909c594b15c635915513e2c	https://cs-utc-jewelry.myshopify.com/products/%22https://www.youtube.com/embed/TIerlJ_KTNY%22	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/products/_https_/www.youtube.com/embed/TIerlJ_KTNY_.a7.delayed	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:48:59	5480/5480	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202018%2012:19:01%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/3_compact.jpg?v=1495610014	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/3_compacte7ee.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:01	43041/43041	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Oct%202017%2007:22:30%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/2_1024x1024.jpg?v=1435560928	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/2_1024x10249445.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:02	1642/1642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2003:21:44%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/4_compact.jpg?v=1435560931	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/4_compact5784.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:03	20173/20173	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2007:26:30%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/4_1024x1024.jpg?v=1435560931	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/4_1024x10245784.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:04	4757/4757	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Nov%202017%2011:51:01%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/5_compact.jpg?v=1435560932	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/5_compact924c.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:07	74025/74025	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Oct%202017%2007:22:31%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/3_1024x1024.jpg?v=1495610014	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/3_1024x1024e7ee.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:07	3069/3069	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2007:26:34%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/6_compact.jpg?v=1435560933	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/6_compactbb4c.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:10	34730/34730	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jan%202018%2009:01:59%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/6_1024x1024.jpg?v=1435560933	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/6_1024x1024bb4c.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:13	66971/66971	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2007:26:31%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/5_1024x1024.jpg?v=1435560932	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/5_1024x1024924c.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:13	109734/109734	---MCZ	200	added ('OK')	text/html	etag:cacheable:eae3a744c10df1d690f4ccf75ae1835e	https://cs-utc-jewelry.myshopify.com/collections/bracelets/100-200	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/100-200.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:15	95848/95848	---MCZ	200	added ('OK')	text/html	etag:cacheable:77957d6317c4dce4ab7cb460184fb318	https://cs-utc-jewelry.myshopify.com/collections/bracelets/above-200	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/above-200.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:16	133671/133671	---MCZ	200	added ('OK')	text/html	etag:cacheable:7273455b25f6ebbc92ae8853b71f84de	https://cs-utc-jewelry.myshopify.com/collections/bracelets/best-seller	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/best-seller.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:17	114042/114042	---MCZ	200	added ('OK')	text/html	etag:cacheable:3083ed96e7458e9bc6287f0dc9f5eea6	https://cs-utc-jewelry.myshopify.com/collections/bracelets/black	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/black.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:18	100556/100556	---MCZ	200	added ('OK')	text/html	etag:cacheable:340da2ed45c79d4b5d2470dfa2b94b25	https://cs-utc-jewelry.myshopify.com/collections/bracelets/green	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/green.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:19	104965/104965	---MCZ	200	added ('OK')	text/html	etag:cacheable:38c861b27196050e4b057450901f38f4	https://cs-utc-jewelry.myshopify.com/collections/bracelets/l	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/l.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:20	100536/100536	---MCZ	200	added ('OK')	text/html	etag:cacheable:f5a331678cb7ebce2f69bbbb3ac4e7c6	https://cs-utc-jewelry.myshopify.com/collections/bracelets/m	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/m.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:21	97892/97892	---MCZ	200	added ('OK')	text/html	etag:cacheable:1d81451704a704085f3e689727c8a7d9	https://cs-utc-jewelry.myshopify.com/collections/bracelets/red	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/red.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:22	97882/97882	---MCZ	200	added ('OK')	text/html	etag:cacheable:5780d657673855d677f015bbca0c1aeb	https://cs-utc-jewelry.myshopify.com/collections/bracelets/s	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/s.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:23	137443/137443	---MCZ	200	added ('OK')	text/html	etag:cacheable:8cb26e683e93b237d3e3ddf677339ff2	https://cs-utc-jewelry.myshopify.com/collections/bracelets/sale-off	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/sale-off.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:25	106980/106980	---MCZ	200	added ('OK')	text/html	etag:cacheable:2ce9426fadb24a4ef72fc28cf5f82e21	https://cs-utc-jewelry.myshopify.com/collections/bracelets/under-100	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/under-100.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:25	92742/92742	---MCZ	200	added ('OK')	text/html	etag:cacheable:73338c0163fc3553851b8629dd5dd3f2	https://cs-utc-jewelry.myshopify.com/collections/bracelets/white	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/white.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:27	169/169	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:29%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/black.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/blackf4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:27	92620/92620	---MCZ	200	added ('OK')	text/html	etag:cacheable:30fc5a4ecd28d56de8cf39d73dfbfdc3	https://cs-utc-jewelry.myshopify.com/collections/bracelets/xl	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/xl.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:27	1215/1215	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:30%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/soldout.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/soldoutf4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:28	359279/359279	---M-Z	200	added ('OK')	application/javascript	etag:%225a789881-57b6f%22	http://s7.addthis.com/js/300/addthis_widget.js	C:/My%20Web%20Sites/Jwellery2/s7.addthis.com/js/300/addthis_widget.js	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:28	172/172	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:30%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/red.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/redf4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:29	1109645/1109645	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Feb%202018%2003:06:03%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/home_banner_image.png?7475872276695855527	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/home_banner_image0e64.png	(from http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/cs.style.css?1309057467802046266)
17:49:29	175/175	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:31%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/blue.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/bluef4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:29	175/175	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:32%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/purple.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/purplef4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:30	175/175	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:32%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/green.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/greenf4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:31	192/192	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Feb%202018%2012:19:33%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/white.png?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/whitef4b4.png	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:32	41011/41011	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202018%2012:19:34%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/mspecs_image.jpg?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/mspecs_imagef4b4.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:34	35217/35217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202018%2012:19:35%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/size_chart_image.jpg?1309057467802046266	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/size_chart_imagef4b4.jpg	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:35	177219/177219	---MCZ	200	added ('OK')	text/html	etag:cacheable:ec42526f6f013fb3a2d8610a2a45934a	https://cs-utc-jewelry.myshopify.com/collections/bracelets/products/curabitur-cursus-dignis	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/products/curabitur-cursus-dignis.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:36	149429/149429	---MCZ	200	added ('OK')	text/html	etag:cacheable:ce79a5bbf80cdb27a557b879aaf063c1	https://cs-utc-jewelry.myshopify.com/collections/bracelets/products/curabitur-cursus-dignis-1	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/products/curabitur-cursus-dignis-1.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:36	154208/154208	---MCZ	200	added ('OK')	text/html	etag:cacheable:134acd80cc71460bcc2cf7bdbd33c81e	https://cs-utc-jewelry.myshopify.com/collections/bracelets/products/donec-aliquam-ante-non	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/products/donec-aliquam-ante-non.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:37	163273/163273	---MCZ	200	added ('OK')	text/html	etag:cacheable:466c69f11fd79ac38fadd1210d13ea62	https://cs-utc-jewelry.myshopify.com/collections/bracelets/products/donec-condime-fermentum	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/products/donec-condime-fermentum.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:37	154620/154620	---MCZ	200	added ('OK')	text/html	etag:cacheable:75a5f497dd14a6fc7c2a646c3d3e3be9	https://cs-utc-jewelry.myshopify.com/collections/bracelets/products/maximus-quam-posuere-1	C:/My%20Web%20Sites/Jwellery2/cs-utc-jewelry.myshopify.com/collections/bracelets/products/maximus-quam-posuere-1.html	(from https://cs-utc-jewelry.myshopify.com/products/curabitur-cursus-dignis)
17:49:39	5751/5751	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2007:53:42%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/products/6_e3262113-c6c2-4c85-b20a-56b61f779815_medium.jpg?v=1435561627	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/products/6_e3262113-c6c2-4c85-b20a-56b61f779815_medium0285.jpg	(from https://cs-utc-jewelry.myshopify.com/products/donec-justo-condimentum)
17:49:39	2612/2612	---M-Z	200	added ('OK')	text/css	date:Thu,%2008%20Feb%202018%2008:12:05%20GMT	http://cdn.shopify.com/s/files/1/0908/7252/t/2/assets/jquery.fancybox-buttons.css?416970135890405747	C:/My%20Web%20Sites/Jwellery2/cdn.shopify.com/s/files/1/0908/7252/t/2/assets/jquery.fancybox-buttonsa724.css	(from https://cs-utc-jewelry.myshopify.com/products/donec-justo-condimentum)
